,start_station_id,boro_name
1064,7820.05,Bronx
1065,5351.03,Manhattan
1066,7538.14,Manhattan
1067,8096.02,Bronx
1068,8344.09,Bronx
1069,8145.03,Bronx
1070,6809.09,Manhattan
1071,7175.05,Manhattan
1072,4513.09,Brooklyn
1073,6575.03,Manhattan
1074,6266.06,Manhattan
1075,8532.03,Manhattan
1076,7484.05,Manhattan
1077,6839.04,Manhattan
1078,7204.08,Manhattan
1079,4846.01,Manhattan
1080,8653.09,Bronx
1081,5626.06,Manhattan
1082,3668.04,Brooklyn
1083,4591.04,Brooklyn
1084,5470.13,Manhattan
1085,4620.02,Brooklyn
1086,7596.1,Manhattan
1087,7893.05,Manhattan
1088,4528.01,Brooklyn
1089,8285.09,Bronx
1090,7049.04,Manhattan
1091,6578.01,Manhattan
1092,6617.09,Manhattan
1093,7967.04,Bronx
1094,8133.08,Bronx
1095,5453.05,Manhattan
1096,6700.14,Manhattan
1097,8226.05,Manhattan
1098,4921.04,Queens
1099,8340.05,Bronx
1100,4368.05,Brooklyn
1101,7057.07,Manhattan
1102,4818.03,Brooklyn
1103,6839.1,Manhattan
1104,8229.04,Bronx
1105,5653.12,Manhattan
1106,3978.13,Brooklyn
1107,6896.16,Manhattan
1108,6893.1,Queens
1109,5115.05,Queens
1110,7639.06,Bronx
1111,6030.06,Manhattan
1112,6569.09,Manhattan
1113,3125.09,Brooklyn
1114,5259.06,Brooklyn
1115,5553.1,Manhattan
1116,7920.01,Manhattan
1117,6224.03,Manhattan
1118,5308.04,Brooklyn
1119,7141.07,Manhattan
1120,3280.04,Brooklyn
1121,7243.04,Manhattan
1122,4107.13,Brooklyn
1123,6740.1,Manhattan
1124,3538.09,Brooklyn
1125,8601.04,Bronx
1126,3960.01,Brooklyn
1127,4399.03,Brooklyn
1128,6691.11,Manhattan
1129,4243.01,Brooklyn
1130,4125.07,Brooklyn
1131,7626.02,Bronx
1132,4077.07,Brooklyn
1133,8018.04,Manhattan
1134,5616.01,Manhattan
1135,7727.08,Manhattan
1136,5002.09,Queens
1137,6659.09,Manhattan
1138,8157.06,Manhattan
1139,4987.06,Brooklyn
1140,5342.1,Manhattan
1141,6072.14,Manhattan
1142,4432.1,Brooklyn
1143,8465.01,Bronx
1144,7788.13,Bronx
1145,5043.06,Brooklyn
1146,6486.07,Queens
1147,6289.06,Manhattan
1148,3275.03,Brooklyn
1149,6352.01,Queens
1150,4446.05,Brooklyn
1151,6737.03,Queens
1152,7119.04,Queens
1153,5788.15,Manhattan
1154,5666.04,Brooklyn
1155,5515.08,Manhattan
1156,5626.13,Manhattan
1157,6879.04,Queens
1158,5712.03,Manhattan
1159,6416.06,Manhattan
1160,6495.17,Queens
1161,7144.02,Queens
1162,5886.02,Manhattan
1163,5584.04,Manhattan
1164,5785.1,Brooklyn
1165,6762.04,Manhattan
1166,5847.08,Manhattan
1167,6842.02,Queens
1168,6151.05,Queens
1169,7741.04,Manhattan
1170,6662.01,Queens
1171,4298.05,Brooklyn
1172,6860.12,Manhattan
1173,5105.09,Manhattan
1174,6422.09,Manhattan
1175,6723.1,Manhattan
1176,3704.04,Brooklyn
1177,5922.07,Manhattan
1178,6230.04,Manhattan
1179,5971.08,Manhattan
1180,7196.04,Queens
1181,6703.06,Queens
1182,5445.07,Manhattan
1183,4864.09,Brooklyn
1184,7981.27,Manhattan
1185,6395.01,Queens
1186,5847.06,Manhattan
1187,4330.09,Brooklyn
1188,6179.07,Queens
1189,6389.09,Manhattan
1190,6756.01,Manhattan
1191,3736.03,Brooklyn
1192,4962.01,Manhattan
1193,5826.02,Brooklyn
1194,6382.05,Manhattan
1195,6520.06,Queens
1196,3882.01,Brooklyn
1197,6498.09,Manhattan
1198,6206.08,Manhattan
1199,6599.01,Manhattan
1200,5323.05,Brooklyn
1201,3046.03,Brooklyn
1202,6498.1,Manhattan
1203,4348.07,Brooklyn
1204,5187.03,Brooklyn
1205,5721.14,Manhattan
1206,8012.04,Bronx
1207,6319.07,Queens
1208,5746.14,Manhattan
1209,6441.06,Manhattan
1210,6958.06,Queens
1211,6462.05,Queens
1212,7571.01,Manhattan
1213,6182.02,Manhattan
1214,6022.04,Manhattan
1215,5977.01,Brooklyn
1216,5772.05,Manhattan
1217,5500.02,Manhattan
1218,5371.07,Brooklyn
1219,3887.03,Brooklyn
1220,7111.1,Queens
1221,8358.03,Manhattan
1222,6079.03,Manhattan
1223,5593.02,Manhattan
1224,5500.07,Manhattan
1225,6151.03,Queens
1226,6614.01,Queens
1227,3492.04,Brooklyn
1228,5721.01,Manhattan
1229,5755.14,Manhattan
1230,4560.01,Brooklyn
1231,6459.04,Manhattan
1232,6926.01,Manhattan
1233,6224.05,Manhattan
1234,8655.02,Manhattan
1235,6227.02,Queens
1236,7618.01,Manhattan
1237,4837.03,Queens
1238,6656.05,Queens
1239,6981.16,Queens
1240,3665.06,Brooklyn
1241,7514.01,Manhattan
1242,3811.05,Brooklyn
1243,4166.08,Brooklyn
1244,5411.07,Brooklyn
1245,6453.02,Queens
1246,5575.08,Manhattan
1247,7365.13,Manhattan
1248,4979.07,Brooklyn
1249,6148.02,Manhattan
1250,5626.07,Manhattan
1251,7026.08,Queens
1252,5291.05,Brooklyn
1253,6364.07,Manhattan
1254,6520.07,Queens
1255,3779.02,Brooklyn
1256,5411.08,Brooklyn
1257,6932.14,Manhattan
1258,6638.01,Queens
1259,6750.16,Queens
1260,5785.05,Brooklyn
1261,6407.07,Manhattan
1262,4824.03,Brooklyn
1263,6435.02,Queens
1264,3850.03,Brooklyn
1265,6137.04,Queens
1266,6310.06,Queens
1267,6602.05,Manhattan
1268,5362.08,Brooklyn
1269,5659.05,Manhattan
1270,6798.01,Queens
1271,6401.01,Queens
1272,6679.11,Queens
1273,7865.09,Manhattan
1274,6529.02,Queens
1275,6994.06,Queens
1276,5929.01,Manhattan
1277,3596.04,Brooklyn
1278,5872.1,Manhattan
1279,5847.01,Manhattan
1280,6943.07,Queens
1281,5584.05,Manhattan
1282,5442.09,Brooklyn
1283,5403.04,Brooklyn
1284,7818.17,Manhattan
1285,5300.06,Brooklyn
1286,4148.07,Brooklyn
1287,5267.09,Brooklyn
1288,7144.01,Queens
1289,6248.06,Manhattan
1290,5520.09,Brooklyn
1291,7032.02,Queens
1292,5453.01,Manhattan
1293,5406.04,Manhattan
1294,5335.03,Manhattan
1295,7966.02,Bronx
1296,5569.07,Manhattan
1297,5679.08,Manhattan
1298,7163.07,Queens
1299,5267.08,Brooklyn
1300,5880.02,Manhattan
1301,5545.04,Manhattan
1302,7342.01,Queens
1303,4721.01,Brooklyn
1304,8665.02,Manhattan
1305,8514.05,Bronx
1306,5481.04,Brooklyn
1307,5721.07,Manhattan
1308,5235.05,Brooklyn
1309,7962.01,Bronx
1310,5922.04,Manhattan
1311,8099.04,Bronx
1312,5947.04,Manhattan
1313,7858.02,Bronx
1314,4759.02,Brooklyn
1315,7781.1,Bronx
1316,8732.04,Manhattan
1317,5445.02,Manhattan
1318,6654.05,Queens
1319,5794.05,Brooklyn
1320,7003.06,Queens
1321,6596.1,Queens
1322,5065.12,Manhattan
1323,7901.04,Bronx
1324,7220.01,Queens
1325,6545.07,Queens
1326,7009.06,Queens
1327,7803.03,Bronx
1328,7691.05,Bronx
1329,8579.03,Manhattan
1330,6907.03,Queens
1331,7202.07,Queens
1332,8650.11,Manhattan
1333,5059.02,Brooklyn
1334,5198.04,Manhattan
1335,5159.04,Manhattan
1336,5365.02,Manhattan
1337,5238.05,Manhattan
1338,5027.02,Brooklyn
1339,5156.05,Brooklyn
1340,3981.1,Brooklyn
1341,4377.04,Brooklyn
1342,7233.05,Queens
1343,5633.04,Brooklyn
1344,7896.11,Bronx
1345,8149.09,Bronx
1346,4119.04,Brooklyn
1347,8024.05,Bronx
1348,7995.04,Bronx
1349,5270.09,Manhattan
1350,6644.04,Manhattan
1351,5326.06,Manhattan
1352,6887.03,Queens
1353,8528.05,Manhattan
1354,3233.06,Brooklyn
1355,6247.06,Manhattan
1356,7291.06,Queens
1357,6711.13,Queens
1358,7979.01,Bronx
1359,7755.03,Bronx
1360,6901.01,Queens
1361,6814.01,Manhattan
1362,8068.01,Bronx
1363,8004.03,Bronx
1364,5140.06,Brooklyn
1365,7983.04,Bronx
1366,6572.08,Queens
1367,7979.17,Bronx
1368,8005.08,Bronx
1369,7009.02,Queens
1370,6587.04,Queens
1371,8262.07,Manhattan
1372,5033.01,Manhattan
1373,5099.03,Brooklyn
1374,7391.02,Queens
1375,7363.04,Queens
1376,6774.13,Queens
1377,5709.03,Brooklyn
1378,8025.01,Bronx
1379,5506.1,Manhattan
1380,8715.01,Manhattan
1381,3555.04,Brooklyn
1382,7642.04,Bronx
1383,6563.12,Queens
1384,5736.09,Manhattan
1385,5125.07,Brooklyn
1386,7987.14,Bronx
1387,8594.02,Manhattan
1388,7944.11,Bronx
1389,5506.14,Manhattan
1390,8130.02,Bronx
1391,7657.03,Bronx
1392,8048.01,Bronx
1393,8036.05,Bronx
1394,4996.08,Brooklyn
1395,8511.08,Manhattan
1396,8715.06,Manhattan
1397,5210.01,Brooklyn
1398,8616.06,Manhattan
1399,5036.06,Brooklyn
1400,3007.05,Brooklyn
1401,6319.01,Queens
1402,4962.08,Manhattan
1403,8379.07,Bronx
1404,3426.02,Brooklyn
1405,5099.02,Brooklyn
1406,8241.07,Bronx
1407,4640.01,Brooklyn
1408,2883.03,Brooklyn
1409,8356.04,Bronx
1410,4137.1,Brooklyn
1411,5433.04,Brooklyn
1412,3420.01,Brooklyn
1413,8281.06,Bronx
1414,7974.01,Bronx
1415,3356.05,Brooklyn
1416,8115.01,Bronx
1417,8327.15,Bronx
1418,3457.03,Brooklyn
1419,8366.06,Bronx
1420,2832.03,Brooklyn
1421,4990.02,Brooklyn
1422,8081.01,Bronx
1423,3532.02,Brooklyn
1424,3303.01,Brooklyn
1425,6873.01,Queens
1426,7891.06,Bronx
1427,3178.02,Brooklyn
1428,4965.01,Brooklyn
1429,7906.13,Bronx
1430,5137.13,Manhattan
1431,4672.01,Brooklyn
1432,8510.02,Bronx
1433,8061.01,Bronx
1434,8278.05,Manhattan
1435,8766.03,Bronx
1436,4202.04,Brooklyn
1437,3283.05,Brooklyn
1438,8084.03,Bronx
1439,4086.06,Brooklyn
1440,8163.05,Bronx
1441,8285.11,Bronx
1442,5509.02,Manhattan
1443,8734.02,Bronx
1444,8242.04,Manhattan
1445,8799.01,Bronx
1446,3704.08,Brooklyn
1447,4798.02,Queens
1448,3138.09,Brooklyn
1449,5051.01,Brooklyn
1450,5123.07,Brooklyn
1451,4244.06,Brooklyn
1452,8478.11,Bronx
1453,4317.05,Brooklyn
1454,5539.06,Manhattan
1455,8394.15,Manhattan
1456,3315.05,Brooklyn
1457,8183.08,Bronx
1458,2932.01,Brooklyn
1459,8218.04,Bronx
1460,8458.03,Manhattan
1461,7970.05,Bronx
1462,7842.16,Manhattan
1463,8052.02,Bronx
1464,7751.05,Bronx
1465,6996.01,Queens
1466,8236.01,Bronx
1467,5854.1,Manhattan
1468,8667.01,Bronx
1469,6966.04,Queens
1470,8110.04,Bronx
1471,2961.05,Brooklyn
1472,6836.07,Queens
1473,5273.01,Brooklyn
1474,6566.01,Manhattan
1475,4374.01,Manhattan
1476,8129.02,Bronx
1477,3090.06,Brooklyn
1478,8483.02,Bronx
1479,8738.01,Bronx
1480,8646.02,Bronx
1481,8647.07,Manhattan
1482,3129.08,Brooklyn
1483,8639.01,Bronx
1484,8048.04,Bronx
1485,8535.09,Bronx
1486,8462.09,Bronx
1487,8717.07,Bronx
1488,8064.03,Bronx
1489,8381.04,Manhattan
1490,7032.06,Queens
1491,8748.02,Bronx
1492,8571.02,Bronx
1493,8550.01,Bronx
1494,8631.03,Bronx
1495,2951.05,Brooklyn
1496,8795.03,Bronx
1497,8635.08,Bronx
1498,4013.08,Brooklyn
1499,7210.07,Queens
1500,8362.09,Bronx
1501,2782.02,Brooklyn
1502,2912.08,Brooklyn
1503,8590.01,Bronx
1504,2923.01,Brooklyn
1505,7844.05,Bronx
1506,6964.05,Queens
1507,7060.02,Queens
1508,6927.03,Queens
1509,7170.04,Queens
1510,8209.01,Bronx
1511,8615.01,Bronx
1512,8435.06,Bronx
1513,8245.03,Bronx
1514,7867.04,Bronx
1515,8703.05,Bronx
1516,8494.06,Bronx
1517,7132.08,Queens
1518,8539.02,Bronx
1519,8696.05,Manhattan
1520,7613.04,Bronx
1521,5230.02,Manhattan
1522,5024.1,Manhattan
1523,6089.11,Manhattan
1524,5886.13,Manhattan
1525,5971.09,Manhattan
1526,7845.06,Bronx
1527,5805.07,Manhattan
1528,5343.11,Manhattan
1529,6611.05,Manhattan
1530,7482.15,Manhattan
1531,5430.1,Manhattan
1532,3038.08,Brooklyn
1533,5453.06,Manhattan
1534,6373.07,Manhattan
1535,8428.04,Bronx
1536,5779.11,Manhattan
1537,5703.13,Manhattan
1538,6809.07,Manhattan
1539,5021.05,Brooklyn
1540,7256.01,Queens
1541,7940.04,Bronx
1542,8435.04,Bronx
1543,8469.05,Manhattan
1544,6884.03,Manhattan
1545,7538.18,Manhattan
1546,5368.03,Manhattan
1547,6098.12,Manhattan
1548,5351.07,Manhattan
1549,7121.02,Manhattan
1550,6474.02,Manhattan
1551,6526.01,Manhattan
1552,7587.16,Manhattan
1553,4962.02,Manhattan
1554,7034.08,Queens
1555,7344.05,Manhattan
1556,3660.07,Brooklyn
1557,5329.08,Manhattan
1558,4920.13,Manhattan
1559,5470.02,Manhattan
1560,8494.01,Bronx
1561,7803.02,Bronx
1562,6560.14,Manhattan
1563,2932.03,Brooklyn
1564,6224.06,Manhattan
1565,6492.04,Manhattan
1566,6398.08,Manhattan
1567,6185.04,Queens
1568,6334.03,Queens
1569,5917.02,Queens
1570,6110.01,Queens
1571,5883.06,Queens
1572,5992.02,Queens
1573,5323.06,Brooklyn
1574,5896.01,Manhattan
1575,6143.01,Queens
1576,6260.04,Queens
1577,8647.1,Manhattan
1578,7034.09,Queens
1579,6300.04,Queens
1580,6001.01,Queens
1581,8432.11,Manhattan
1582,6033.01,Queens
1583,6242.1,Queens
1584,6092.01,Queens
1585,6016.06,Queens
1586,5983.04,Queens
1587,6283.05,Queens
1588,6251.06,Queens
1589,6158.02,Queens
1590,6209.05,Queens
1591,6316.05,Queens
1592,6176.11,Queens
1593,6502.01,Queens
1594,6101.11,Queens
1595,6134.13,Queens
1596,6167.03,Queens
1597,6200.03,Queens
1598,8559.04,Manhattan
1599,6292.03,Queens
1600,6134.03,Queens
1601,6349.03,Queens
1602,6025.08,Queens
1603,6276.05,Queens
1604,6158.06,Queens
1605,6435.03,Queens
1606,6325.01,Queens
1607,6143.05,Queens
1608,6358.05,Queens
1609,6209.08,Queens
1610,6218.04,Queens
1611,5096.12,Manhattan
1612,6058.08,Queens
1613,6067.01,Queens
1614,6392.02,Queens
1615,6468.01,Queens
1616,6191.06,Queens
1617,6234.04,Queens
1618,6569.1,Manhattan
1619,6426.05,Queens
1620,6276.02,Queens
1621,6422.08,Manhattan
1622,6401.03,Queens
1623,6234.03,Queens
1624,8076.08,Bronx
1625,4199.13,Brooklyn
1626,6307.07,Queens
1627,6076.02,Queens
1628,5359.13,Manhattan
1629,6107.08,Manhattan
1630,5164.05,Brooklyn
1631,6108.03,Queens
1632,6149.02,Queens
1633,6116.03,Queens
1634,6013.12,Manhattan
1635,3460.05,Manhattan
1636,4648.03,Brooklyn
1637,6786.02,Manhattan
1638,6460.06,Queens
1639,4543.07,Brooklyn
1640,5998.09,Queens
1641,6267.08,Queens
1642,8428.05,Bronx
1643,6258.03,Queens
1644,4582.08,Brooklyn
1645,4458.06,Brooklyn
1646,3019.03,Brooklyn
1647,6417.04,Queens
1648,6417.11,Queens
1649,6191.04,Queens
1650,6340.09,Queens
1651,6183.03,Queens
1652,6225.03,Queens
1653,2821.05,Brooklyn
1654,7942.07,Manhattan
1655,5636.13,Manhattan
1656,6383.02,Queens
1657,6141.02,Queens
1658,4895.15,Brooklyn
1659,4467.03,Brooklyn
1660,5772.07,Manhattan
1661,4416.1,Brooklyn
1662,4479.1,Brooklyn
1663,5105.01,Manhattan
1664,4228.06,Brooklyn
1665,4138.04,Brooklyn
1666,4212.01,Brooklyn
1667,6617.02,Manhattan
1668,4383.06,Brooklyn
1669,4450.06,Brooklyn
1670,4556.08,Brooklyn
1671,4565.07,Brooklyn
1672,4196.05,Brooklyn
1673,4334.02,Brooklyn
1674,4261.03,Brooklyn
1675,4342.04,Brooklyn
1676,4325.03,Brooklyn
1677,4491.09,Brooklyn
1678,4179.03,Brooklyn
1679,4087.01,Brooklyn
1680,4293.05,Brooklyn
1681,4187.04,Brooklyn
1682,4170.08,Brooklyn
1683,4253.02,Brooklyn
1684,7727.07,Manhattan
1685,3984.02,Brooklyn
1686,4074.14,Brooklyn
1687,4172.04,Brooklyn
1688,4098.06,Brooklyn
1689,4220.02,Brooklyn
1690,4181.1,Brooklyn
1691,4140.03,Brooklyn
1692,3943.03,Brooklyn
1693,6514.03,Queens
1694,4689.08,Brooklyn
1695,4301.07,Brooklyn
1696,4089.01,Brooklyn
1697,3934.04,Brooklyn
1698,3975.02,Brooklyn
1699,3966.01,Brooklyn
1700,4576.11,Brooklyn
1701,4246.02,Brooklyn
1702,4057.04,Brooklyn
1703,4366.1,Brooklyn
1704,4048.03,Brooklyn
1705,4154.02,Brooklyn
1706,3862.07,Brooklyn
1707,4039.04,Brooklyn
1708,4301.04,Brooklyn
1709,3966.03,Brooklyn
1710,4122.03,Brooklyn
1711,3934.06,Brooklyn
1712,4016.03,Brooklyn
1713,4025.02,Brooklyn
1714,4936.21,Brooklyn
1715,4007.01,Brooklyn
1716,6644.08,Manhattan
1717,3902.06,Brooklyn
1718,4072.02,Brooklyn
1719,3853.02,Brooklyn
1720,4310.06,Brooklyn
1721,4113.01,Brooklyn
1722,4408.07,Brooklyn
1723,3999.06,Brooklyn
1724,4031.05,Brooklyn
1725,4500.07,Brooklyn
1726,4146.02,Brooklyn
1727,3958.02,Brooklyn
1728,4105.01,Brooklyn
1729,4290.06,Brooklyn
1730,3925.03,Brooklyn
1731,4131.03,Brooklyn
1732,3428.04,Brooklyn
1733,3950.03,Brooklyn
1734,4023.05,Brooklyn
1735,3952.07,Brooklyn
1736,3845.05,Brooklyn
1737,8141.05,Bronx
1738,3991.04,Brooklyn
1739,4064.03,Brooklyn
1740,3885.06,Brooklyn
1741,3356.07,Brooklyn
1742,7113.05,Manhattan
1743,4129.1,Brooklyn
1744,3934.07,Brooklyn
